TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
245226,Acacia melanoxylon :: Blackwood Acacia,451 Fell St,Sidewalk: Curb side : Cutout,25,Width 0ft,37.7755026358833,-122.425754153017
127778,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1459 Hyde St,Sidewalk: Curb side : Cutout,19,Width 5ft,37.7944354491985,-122.418178770753
9930,Acacia melanoxylon :: Blackwood Acacia,2336 Gough St,Sidewalk: Curb side : Cutout,17,3X3,37.7950087418189,-122.426564702407
2943,Platanus x hispanica :: Sycamore: London Plane,1946 California St,Sidewalk: Curb side : Cutout,75,4X4,37.7899345671834,-122.426461819067
14830,Pittosporum undulatum :: Victorian Box,1284 McAllister St,Sidewalk: Curb side : Cutout,12,6x6,37.7785242369859,-122.433029133637
7169,Ficus retusa nitida :: Banyan Fig,801 Fillmore St,Sidewalk: Curb side : Cutout,12,3x3,37.7770418043343,-122.431522126808
251504,Pinus radiata :: Monterey Pine,620x Noriega St,Median : Cutout,,3x3,37.7555988620986,-122.470546036282
5208,Pittosporum undulatum :: Victorian Box,802 Divisadero St,Sidewalk: Curb side : Cutout,12,2X3,37.7771250693747,-122.438111266341
14491,Tristaniopsis laurina :: Swamp Myrtle,320 Masonic Ave,Sidewalk: Curb side : Cutout,50,3X3,37.7783005193223,-122.446846219186
21606,Ficus retusa nitida :: Banyan Fig,1525 Sutter St,Sidewalk: Curb side : Cutout,12,4X4,37.7869169843519,-122.426213757225
10189,Tristaniopsis laurina :: Swamp Myrtle,1153 Guerrero St,Sidewalk: Curb side : Cutout,3,2x3,37.7526513820654,-122.42283164627
141859,Acacia melanoxylon :: Blackwood Acacia,1126 TURK ST,Sidewalk: Curb side : Cutout,17,Width 0ft,37.7811181533984,-122.427789225778
228661,Lophostemon confertus :: Brisbane Box,4235 19th St,Sidewalk: Curb side : Cutout,13,Width 3ft,37.7591242363206,-122.436703937943
183687,Lagunaria patersonii :: Primrose Tree,1341 42nd Ave,Sidewalk: Curb side : Cutout,3,Width 0ft,37.7617204082059,-122.501803142928
229286,Magnolia grandiflora :: Southern Magnolia,301 Dolores St,Sidewalk: Curb side : Cutout,1,Width 4ft,37.7642608257117,-122.426194678137
22600,Tristaniopsis laurina :: Swamp Myrtle,837 Turk St,Sidewalk: Curb side : Cutout,12,4X4,37.7815462316211,-122.42327383484
251535,Corymbia ficifolia :: Red Flowering Gum,2799 Diamond St,Sidewalk: Curb side : Cutout,,3x3,37.7345769414893,-122.433705562416
247377,Ficus retusa nitida :: Banyan Fig,1001 Oak St,Sidewalk: Curb side : Cutout,15,Width 0ft,37.7732826991746,-122.435792959812
138091,Ficus retusa nitida :: Banyan Fig,1890 Sutter St,Sidewalk: Curb side : Cutout,15,Width 0ft,37.7864552256154,-122.431207550794
23464,Acacia melanoxylon :: Blackwood Acacia,2305 Van Ness Ave,Sidewalk: Curb side : Cutout,30,3X3,37.7968990457145,-122.423828167031
251545,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,,3x3,37.7638250559684,-122.426065641314
239150,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',100 Octavia St,Sidewalk: Curb side : Cutout,4,Width 4ft,37.7731216065951,-122.4235922587
224530,Ficus microcarpa :: Chinese Banyan,3055 24th St,Sidewalk: Curb side : Cutout,19,Width 3ft,37.752504601916,-122.413119756879
251574,Acacia melanoxylon :: Blackwood Acacia,191 Portola Dr,Sidewalk: Property side : Yard,,3x3,37.748125134697,-122.443706547761
8187,Tristania conferta ::,1255 Fulton St,Sidewalk: Curb side : Cutout,12,3X3,37.7768719817661,-122.437493642173
590,Ficus microcarpa :: Chinese Banyan,3049 24th St,Sidewalk: Curb side : Cutout,12,3X3,37.7525011260356,-122.413168999261
199389,Eucalyptus sideroxylon :: Red Ironbark,16 Reuel Ct,Sidewalk: Curb side : Cutout,24,Width 4ft,37.7363914002406,-122.382147131699
13126,Ficus retusa nitida :: Banyan Fig,1701 Lombard St,Sidewalk: Curb side : Cutout,21,3X3,37.8005454550984,-122.429640016754
5189,Tristaniopsis laurina :: Swamp Myrtle,509 Divisadero St,Sidewalk: Curb side : Cutout,12,2X3,37.7744360439082,-122.437796599705
196952,Pyrus calleryana :: Ornamental Pear,7 Richards Cir,Sidewalk: Curb side : Cutout,15,Width 3ft,37.735815058901,-122.386027719813
6967,Metrosideros excelsa :: New Zealand Xmas Tree,720 Fell St,Sidewalk: Curb side : Cutout,12,3X3,37.7751327920886,-122.429790222459
251582,Pinus radiata :: Monterey Pine,691x Ulloa St,Back Yard : Cutout,,3x3,37.7406512558576,-122.462729837498
196579,Pyrus calleryana :: Ornamental Pear,375 07th St,Sidewalk: Curb side : Cutout,12,Width 3ft,37.7758876172666,-122.406599041617
18077,Acacia melanoxylon :: Blackwood Acacia,2946 Pine St,Sidewalk: Curb side : Cutout,16,3X3,37.7866642791044,-122.444405127725
251592,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1999X Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.799178528828,-122.419117510386
220490,Acer rubrum :: Red Maple,3040 24th St,Sidewalk: Curb side : Cutout,3,Width 3ft,37.7526501625767,-122.412676557499
588,Ficus nitida :: Laurel Fig,3044 24th St,Sidewalk: Curb side : Cutout,18,3x3,37.7526254609089,-122.412835893087
45051,Tristaniopsis laurina :: Swamp Myrtle,2243 26th Ave,Sidewalk: Curb side : Cutout,3,,37.7456401553342,-122.483467967859
98725,Platanus x hispanica :: Sycamore: London Plane,360 Grove St,Sidewalk: Curb side : Cutout,14,3x3,37.7780191723707,-122.422042806835
4703,Lophostemon confertus :: Brisbane Box,930 Columbus Ave,Sidewalk: Curb side : Cutout,36,5x6,37.8030709297568,-122.41401019958
246373,Platanus x hispanica :: Sycamore: London Plane,2248 Market St,Sidewalk: Curb side : Cutout,12,Width 0ft,37.7653222658326,-122.431912650355
5343,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,180 Dolores St,Sidewalk: Curb side : Cutout,3,3X3,37.7666572770255,-122.426731495165
13014,Olea europaea 'Fruitless' :: Fruitless Olive,412 Lombard St,Sidewalk: Curb side : Cutout,3,3X3,37.8034556089267,-122.408415674405
8736,Metrosideros excelsa :: New Zealand Xmas Tree,3240 Geary Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.781770875875,-122.453904798838
251637,Corymbia ficifolia :: Red Flowering Gum,1640 Eddy St,Sidewalk: Curb side : Cutout,,3x3,37.7811863760687,-122.434663843142
14813,Ficus retusa nitida :: Banyan Fig,1195 McAllister St,Sidewalk: Curb side : Cutout,12,4X4,37.7785794305459,-122.431524477475
13618,Platanus x hispanica :: Sycamore: London Plane,554 Market St,Sidewalk: Curb side : Cutout,25,4x4,37.7897897754213,-122.400952192186
9731,Olea europaea :: Olive Tree,641 Gough St,Sidewalk: Curb side : Cutout,2,4x4,37.7794635560295,-122.423598987459
251640,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1785 Webster St,Sidewalk: Curb side : Cutout,,3x3,37.7870616829204,-122.431915572303
26404,Platanus x hispanica :: Sycamore: London Plane,34 Maple St,Sidewalk: Property side : Cutout,3,10,37.7898999837554,-122.455703055979
251650,Platanus x hispanica :: Sycamore: London Plane,101X Vicente St,Sidewalk: Curb side : Cutout,,3x3,,
18887,Myoporum laetum :: Myoporum,2407 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.78991489809,-122.432822394747
6935,Lophostemon confertus :: Brisbane Box,528 Fell St,Sidewalk: Curb side : Cutout,12,3X3,37.775543852304,-122.426596415205
192430,Ginkgo biloba :: Maidenhair Tree,340 06th St,Sidewalk: Curb side : Cutout,9,Width 3ft,37.7779490450386,-122.405101020214
26216,Lophostemon confertus :: Brisbane Box,847 San Jose Ave,Sidewalk: Curb side : Cutout,4,3X6,37.741488104692,-122.42344184796
134349,Platanus x hispanica :: Sycamore: London Plane,838 Market St,Sidewalk: Curb side : Cutout,8,Width 4ft,37.7852962621335,-122.406551269943
26215,Lophostemon confertus :: Brisbane Box,851 San Jose Ave,Sidewalk: Curb side : Cutout,12,3X6,37.7414280560726,-122.423478506131
28362,Platanus x hispanica :: Sycamore: London Plane,3467 Mission St,Sidewalk: Curb side : Cutout,6,4x4,37.7413523657119,-122.422501756572
7330,Magnolia grandiflora :: Southern Magnolia,2049 Fillmore St,Sidewalk: Curb side : Cutout,3,1X1,37.7886256306485,-122.433891763872
17869,Melaleuca linariifolia :: Flaxleaf Paperbark,2132 Pine St,Sidewalk: Curb side : Cutout,12,3X3,37.7883691806823,-122.430979161307
11021,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1407 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.7938291055709,-122.41804421508
13965,Platanus x hispanica :: Sycamore: London Plane,1127 Market St,Sidewalk: Curb side : Cutout,45,4x4,37.7797710494845,-122.413068191044
251601,Tristaniopsis laurina :: Swamp Myrtle,2679 San Jose Ave,Sidewalk: Curb side : Cutout,,3x3,37.7147640690056,-122.45130950851
3070,Platanus x hispanica :: Sycamore: London Plane,2860 California St,Sidewalk: Curb side : Cutout,12,3X3,37.7880206165071,-122.441541038688
245411,Ficus retusa nitida :: Banyan Fig,2794 24th St,Sidewalk: Curb side : Cutout,24,Width 0ft,37.7529202865107,-122.408064458251
7055,Lophostemon confertus :: Brisbane Box,1380 Fell St,Sidewalk: Curb side : Cutout,18,3x3,37.7738000582676,-122.440304458977
7098,Acacia melanoxylon :: Blackwood Acacia,2006 Fell St,Sidewalk: Curb side : Cutout,24,3X3,37.7724203889623,-122.451026246506
11037,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1523 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.7949149677025,-122.418259216898
241305,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,697 South Van Ness Ave,Sidewalk: Curb side : Cutout,5,Width 3ft,37.7621058621135,-122.417086361543
123705,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',448 Balboa St,Sidewalk: Curb side : Cutout,7,Width 3ft,37.7773244619044,-122.463737531965
251709,Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,902 Market St,Front Yard : Cutout,,3x3,37.7840257341798,-122.4081695922
26069,Melaleuca quinquenervia :: Cajeput,271 Orizaba Ave,Sidewalk: Curb side : Cutout,3,3X3,37.713862596316,-122.462642190986
246390,Dodonaea viscosa :: Hop Bush,1267 Masonic Ave,Sidewalk: Curb side : Cutout,2,Width 0ft,37.7694174354079,-122.445287080875
251717,Cupressus macrocarpa :: Monterey Cypress,1000X San Jose Ave,Front Yard : Yard,,,37.7368179571536,-122.426188866367
28370,Platanus x hispanica :: Sycamore: London Plane,1201 Divisadero St,Sidewalk: Curb side : Cutout,3,2X3,37.7807837651976,-122.43905936737
23549,Platanus x hispanica :: Sycamore: London Plane,2835 Van Ness Ave,Sidewalk: Curb side : Cutout,3,3x3,37.8018595757201,-122.424824487257
1906,Magnolia grandiflora :: Southern Magnolia,27 Beideman St,Sidewalk: Curb side : Cutout,12,3X3,37.7820115889168,-122.438393339899
196887,Pyrus calleryana :: Ornamental Pear,117 06th St,Sidewalk: Curb side : Cutout,3,Width 4ft,37.7806770791096,-122.408181831346
245386,Maytenus boaria :: Mayten,3243 Mission St,Sidewalk: Curb side : Cutout,6,Width 0ft,37.7448967968639,-122.420205198271
244384,Ficus retusa nitida :: Banyan Fig,257 Oak St,Sidewalk: Curb side : Cutout,16,Width 0ft,37.7748318806023,-122.423581789147
99186,Platanus x hispanica :: Sycamore: London Plane,1961 California St,Sidewalk: Curb side : Cutout,3,3x3,37.7896542499749,-122.426546164276
251819,Acer macrophyllum :: Big Leaf Maple,298X Corbett Ave,Side Yard : Yard,,3x3,37.7608426398345,-122.444589445505
11155,Olea europaea :: Olive Tree,2615 Hyde St,Sidewalk: Curb side : Cutout,30,3X3,37.805067041968,-122.420317765078
10692,Tristania conferta ::,1249 Hayes St,Sidewalk: Curb side : Cutout,6,3X3,37.7750377503654,-122.436972474402
251785,Potential Site :: Potential Site,245 Lobos St,Sidewalk: Curb side : Cutout,,3x3,37.7147848279326,-122.460646394253
224699,Ficus microcarpa :: Chinese Banyan,3230 24th St,Sidewalk: Curb side : Cutout,18,Width 3ft,37.7523796734842,-122.416847415286
138440,Pyrus kawakamii :: Evergreen Pear,1820 POST ST,Sidewalk: Curb side : Cutout,6,Width 0ft,37.7854097192823,-122.431644121578
138282,Tree(s) ::,1202 Golden Gate Ave,Sidewalk: Curb side : Cutout,4,Width 0ft,37.7798272025121,-122.430488845982
224702,Ficus microcarpa :: Chinese Banyan,3236 24th St,Sidewalk: Curb side : Cutout,19,Width 3ft,37.7523870848126,-122.417048929078
141844,Tristania conferta ::,1295 EDDY ST,Sidewalk: Curb side : Cutout,8,Width 0ft,37.781839354336,-122.428640459804
124970,Acacia melanoxylon :: Blackwood Acacia,170 Richardson Ave,Sidewalk: Curb side : Cutout,28,Width 4ft,37.8002596566144,-122.446728969472
251131,Pittosporum undulatum :: Victorian Box,354 05th St,Sidewalk: Curb side : Cutout,,3x3,37.7794943458843,-122.402498458881
252845,::,544 Cabrillo St,Sidewalk: Curb side : Cutout,,3x3,37.7754989773977,-122.464384407684
141841,Tristania conferta ::,1297 Eddy St,Sidewalk: Curb side : Cutout,4,Width 0ft,37.7818141337717,-122.42880761506
6077,Tristania conferta ::,1966 Eddy St,Sidewalk: Curb side : Cutout,18,4X4,37.7805267238289,-122.439907091482
251655,Shrub :: Shrub,300x Chester Ave,Sidewalk: Property side : Yard,,3x3,37.7105572148468,-122.470524229297
13264,Tristania conferta ::,2460 Lombard St,Sidewalk: Curb side : Cutout,19,3X3,37.7992238445501,-122.441786579885
29049,Magnolia grandiflora :: Southern Magnolia,270 11th St,Sidewalk: Curb side : Cutout,3,3x3,37.772234267135,-122.414654224229
252858,Ficus microcarpa 'Retusa' :: Pot Belly Fig,1800X Steiner St,Sidewalk: Curb side : Cutout,,3x3,37.7862706325854,-122.434927017215
3179,Platanus x hispanica :: Sycamore: London Plane,3560 California St,Sidewalk: Curb side : Cutout,10,3X2,37.7865772450958,-122.452820055221
143144,Ficus retusa nitida :: Banyan Fig,2150 LOMBARD ST,Sidewalk: Curb side : Cutout,13,Width 0ft,37.7998280549764,-122.437082936374
143141,Ficus retusa nitida :: Banyan Fig,2140 LOMBARD ST,Sidewalk: Curb side : Cutout,17,Width 0ft,37.7998741075374,-122.436674526744
127860,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1898 Hyde St,Sidewalk: Curb side : Cutout,19,Width 6ft,37.798046941256,-122.418733064272
23285,Platanus x hispanica :: Sycamore: London Plane,850 Van Ness Ave,Sidewalk: Curb side : Cutout,6,3X3,37.783595398065,-122.420773679964
14859,Ulmus parvifolia :: Chinese Elm,1368 McAllister St,Sidewalk: Curb side : Cutout,3,3x3,37.7783545332764,-122.434432710417
192574,Lophostemon confertus :: Brisbane Box,218 08th St,Sidewalk: Curb side : Cutout,4,Width 2ft,37.7760225641172,-122.411526952315
12295,Ligustrum lucidum :: Glossy Privet,845 Laguna St,Sidewalk: Curb side : Cutout,12,4X4,37.7787353414927,-122.426792396306
140215,Acacia melanoxylon :: Blackwood Acacia,736 FELL ST,Sidewalk: Curb side : Cutout,27,Width 0ft,37.7750904655336,-122.430070401808
5944,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1415 Eddy St,Sidewalk: Curb side : Cutout,12,3X3,37.7815368785362,-122.431002057977
22782,Maytenus boaria :: Mayten,1866 Turk St,Sidewalk: Curb side : Cutout,12,3X3,37.7795835769795,-122.439895576072
18891,Pittosporum undulatum :: Victorian Box,2513 Sacramento St,Sidewalk: Curb side : Cutout,8,3X3,37.7896706584215,-122.434792120457
2996,Platanus x hispanica :: Sycamore: London Plane,2300 California St,Sidewalk: Curb side : Cutout,17,3X3,37.7891803678189,-122.432399396818
124672,Ulmus pumila :: Siberian Elm,390 Arguello Blvd,Sidewalk: Curb side : Cutout,34,Width 4ft,37.7840197317356,-122.458974806266
18982,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2920 Sacramento St,Sidewalk: Curb side : Cutout,12,3X3,37.7889217363036,-122.441708766757
87638,Pyrus calleryana :: Ornamental Pear,7600 Geary Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.7796491073225,-122.50051568716
252915,Lophostemon confertus :: Brisbane Box,1924 Hyde St,Sidewalk: Curb side : Cutout,,3x3,37.7987146929528,-122.418755881393
10688,Acacia baileyana :: Bailey's Acacia,1221 Hayes St,Sidewalk: Curb side : Cutout,6,3X3,37.7750906677438,-122.43655414222
118346,Acacia stenophylla :: Shoestring Acacia,100X Guerrero St,Median : Cutout,3,,,
21585,Ficus retusa nitida :: Banyan Fig,1500 Sutter St,Sidewalk: Curb side : Cutout,6,2X2,37.7871787298771,-122.425223316098
29147,Lophostemon confertus :: Brisbane Box,345 Jones St,Sidewalk: Curb side : Cutout,3,3x3,37.7846084447553,-122.412812999913
252924,Cupressus macrocarpa :: Monterey Cypress,700 Sanchez St,Front Yard : Yard,,,37.757945572264,-122.430328029181
2188,Pittosporum crassifolium :: Karo Tree,1045 Broderick St,Sidewalk: Curb side : Cutout,12,4X4,37.7800336381937,-122.440594329111
8461,Platanus x hispanica :: Sycamore: London Plane,1877 Geary Blvd,Sidewalk: Curb side : Cutout,18,3X3,37.7839670221208,-122.43437275514
244533,Ficus retusa nitida :: Banyan Fig,1588 Haight St,Sidewalk: Curb side : Cutout,14,Width 0ft,37.7699142890018,-122.448227967728
4694,Ginkgo biloba :: Maidenhair Tree,850X Columbus Ave,Sidewalk: Curb side : Cutout,3,4x8,37.802583847399,-122.4132485365
7163,Ficus retusa nitida :: Banyan Fig,730 Fillmore St,Sidewalk: Curb side : Cutout,21,3X3,37.7766622670699,-122.431275186
238906,Pyrus calleryana :: Ornamental Pear,814 South Van Ness Ave,Sidewalk: Curb side : Cutout,8,Width 3ft,37.7600756291027,-122.417121289442
191499,Ligustrum lucidum :: Glossy Privet,1196 La Salle Ave,Sidewalk: Curb side : Cutout,12,Width 3ft,37.7325189581847,-122.38414519684
191494,Ligustrum lucidum :: Glossy Privet,1198 La Salle Ave,Sidewalk: Curb side : Cutout,11,Width 4ft,37.7329206295756,-122.384915925743
7050,Lophostemon confertus :: Brisbane Box,1342 Fell St,Sidewalk: Curb side : Cutout,3,3X3,37.7738360833037,-122.440021850073
2664,Platanus x hispanica :: Sycamore: London Plane,2018 Bush St,Sidewalk: Curb side : Cutout,12,3X3,37.7874439810357,-122.430792808025
228437,Hymenosporum flavum :: Sweet Shade,160 Church St,Sidewalk: Curb side : Cutout,6,Width 3ft,37.7684314676748,-122.429149946611
6356,Schinus terebinthifolius :: Brazilian Pepper,1234X Divisadero St,Sidewalk: Curb side : Cutout,24,3X3,37.7810115248297,-122.438889623593
253025,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1754 09th Ave,Sidewalk: Curb side : Cutout,3,,37.7555587516047,-122.465650780273
7980,Pittosporum crassifolium :: Karo Tree,2040 Franklin St,Sidewalk: Curb side : Cutout,12,3X3,37.7934101878854,-122.424557833777
19802,Acacia spp :: Acacia Spp,100 STAIRWAY22,Sidewalk: Curb side : Cutout,12,20,,
2848,Platanus x hispanica :: Sycamore: London Plane,1275 California St,Sidewalk: Curb side : Cutout,12,3X3,37.7911703975462,-122.415354000191
12266,Tristania conferta ::,649 Laguna St,Sidewalk: Curb side : Cutout,16,3X3,37.7772836485499,-122.426528085844
5197,Pyrus calleryana :: Ornamental Pear,631 Divisadero St,Sidewalk: Curb side : Cutout,3,3X3,37.7754563984119,-122.438005076955
10385,Schinus terebinthifolius :: Brazilian Pepper,1330 Haight St,Sidewalk: Curb side : Cutout,24,3X3,37.7704239730353,-122.444192144461
119759,Prunus serrulata :: Ornamental Cherry,101X Octavia St Frontage West,Sidewalk: Curb side : Cutout,,4x4,,
141382,Acacia melanoxylon :: Blackwood Acacia,1294X Fell St,Sidewalk: Curb side : Cutout,2,Width 0ft,37.7740100190711,-122.439006092772
4384,Corymbia ficifolia :: Red Flowering Gum,5 Chilton Ave,Sidewalk: Curb side : Cutout,24,3X14,37.7345968111862,-122.43645527631
138181,Prunus serrulata :: Ornamental Cherry,1865 Buchanan St,Sidewalk: Curb side : Cutout,2,Width 0ft,37.7870652894849,-122.430184359926
10689,Platanus x hispanica :: Sycamore: London Plane,1230 Hayes St,Sidewalk: Curb side : Cutout,18,3X3,37.7751774596974,-122.436789881705
138642,Eucalyptus sideroxylon :: Red Ironbark,3059 PINE ST,Sidewalk: Curb side : Cutout,22,Width 0ft,37.7862765793233,-122.446273410182
139637,Eucalyptus sideroxylon :: Red Ironbark,1780 Turk St,Sidewalk: Curb side : Cutout,16,Width 0ft,37.7797578963919,-122.438340667374
